37.55806079192712,126.99965880523811
37.558034213375876,126.99966819296921
37.5580161399556, 126.9996876389836
37.557989561388425, 126.99971177886356
37.55796829852787, 126.99974463592243
37.55796404595402, 126.99976810525554
37.557947567231956, 126.99983851323874
37.557907699340944, 126.99999408135402
37.55787261557698, 127.00014294395714
37.55784337909591, 127.00025962005067
37.55782264776626, 127.0003494740483
37.557809890022064, 127.00042725810596
37.55781361103102, 127.00047889062697
37.55783912651594, 127.0005218059691
37.55786995771547, 127.00052985260528
37.55791195191466, 127.0005459458586
37.55793799893772, 127.00056069800745
37.55800231910087, 127.00057947347644
37.558082054761925, 127.00061031888066
